"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
116,6.731814462,62.5395995,"art calm diving exhibition exposición fjording job jumping manchester manchester meinschiff4crew midnight mørenytt nature nofilter norge noruega norway norway norway peaceful prayformanchester sea september terrorsucks twohearts unprinze upintheair westandtogether video ørsta","es en en es es no es en en no en en no en en no es en es no en en en es no no en en en en no","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1"
117,5.871585944,62.25901078,NA,NA,NA
118,10.88839698,59.88667906,"<U+0627><U+0646><U+0633><U+0627><U+0646> <U+0627><U+06CC><U+0632><U+062F><U+06CC> <U+062D><U+0642>_<U+0637><U+0644><U+0627><U+0642> <U+062F><U+0627><U+0639><U+0634> <U+0632><U+0646><U+0627><U+0646> <U+06CC><U+0632><U+06CC><U+062F><U+06CC> 25daysleft 2vær aadjoin admirationnotfame aesthetics aesthic ai airfrance amritarao analytics analytics anavsnsh animals anneapplebaum annheberlein apalnes arctic arianagrande arianators assad at atp axelle2017 azuread babyboy bærummma bape barcode bareenhud beard bearded beardgang beardman beardstyle beautifuldecay beautyful becauseitsthecup beerisculture beerisculture bertha berørt bespokeshoes bestrong better bigdata bigdata bigger bjj bloodline bluebeltbjj blålysteamet boktips brantacanadensis burma businessfrance båtliv cameronmurray canadagoose canadian careerarc carstereo cassette ccs chicken chicken chiefdoctor chnisardefamesarmy chrisgoodall civitafrokost classyshoes cogitoergosum colourpop concert craftbeer craftbeer csr cyberpunk dappermen dax18 debat defendingdemocracy dekorasjon delljobs democracy demokrati deplorable detvarintemittfel devastated diggingdeep digital dnb drikkvann drinkwater droneingon droneoslo dropfade dyslexia ecotrailoslo ecotrailoslo2017 edtech egaliasdöttrar ekeberg elsexto enchantment endhate endomondo endorphins energi2017 energieffektivisering energiforskning equestrian equestrianart erasmus eu euromelanoma europe europedunord everest everydayisbeerday evilamongus exciting facebooklive facecristocubanshare fade fashion felix feminisme festival festival fgm finland flight fluro flyingblue flyingview foreldre forus freespeech fridaynightlights friends frp fun futuresociety gardermoen globalchange godlukt godmorgennorge goducks goose goose gop gradestokken growth gullvagina h2020 happiness happy happybirthday hardtarbeidferdigsnakka hat helse helsestasjoner highered highlife hiring historyvikings hiv hivfact hjelpemidler hjemmekontor hms holidays holmenkollen horsedrawing horsefineart horsesport hospice hovedøya hudsjekkdagen humanrights hungary hurdalsjøen hydro iamdyslexic icymi innorhouse instalike instaoslo interesting internet internetforall iot ipad irt israel itsecurity jamesbond jamesbond jamthund jits jiujitsulifestyle jnj job jobs jämthund kanadagås kanadagås kebony klm kommunene kpk kushner kylling learnlab legends letsgoducks lexngo leylahussein life liveterbestute liveterherlig livinglife llv75 look loshijoeputas love lovefighters luxuryshoesitalia lørenskog machinelearning maga makehivstory manchersterarena manchester manchester manchesterareana manchesterarena manchesterarena manchesterarenaexplosion manchesterattack manchesterattack manchesterbombing manchesterexplosion manchesterexplosion manchestertogether mandagsklubben manhattancoffee manufacturing martini me medicaid merkel mgwv michaelflynn middlechild mirror missinginmanchester mobbing mobiity morning music nativefauna naturelovers nesbuktatradingas nesøya netflix next niceweather nitimen nofilter nokab nolovemoneygang nordic norge norgekunst normalizationofnazism norshipping norway norway norway norway norvege norwey notaniceman nrk nrkøstlandssendingen obdd17 off17 oktoberfest onu opplevoslo osl oslo oslo oslo oslo oslobilder osloff osloff osloff oslofjorden oslofreedomforum oslogram oslokunst oslonorway oslorådhus oslosthlm255 oslove outsmartepidemics paintitorange pandemics parenthood parklife pasientenshelsetjeneste pelspelsbarbers pencil pentagon peon peony pff17 philips photo photo photo photography pink plotagainstdemocracy potet prayersformanchester prayforariana prayforarianagrande prayforbangkok prayforbangkok prayformancester prayformancester prayformanchester prayformanchester prayformanchester prayformarawi prayformarawi prayforthe prayfortheworld prayfortheworld prison ragnarlothbrok rainbow rappers recognition refugees reminder ren rennorge repost robenoire rogermoore rogermoore rogfast rohingya roundabout rt rundkjøring russland rådhusplassen saidnowomanever saint sales sea selvskading senatet shd2017 shd2017 shiplife side sjekkdeg sk17 skinfade skyteam smartproject snorden sol sol some sommer sommer sommerkroppen sound soundengineer spanish startupnation staystrongmanchester stefaneinhorn stillwithher storm stuckonstupid störstavallt størstavalt suicidebombing summer summernights sun sunnysunday sunrise sunset sustainability swedendemocratparty svpol syrian teamclarkgracienorway teamet teatro terrorismhasnoreligion thankyou thecruelcut thedahliaproject thedjoker thenewfuture theonion timelapse tjuvholmen tm1dn tmpluz trailrunning trap trondheim trottingranken trump trump tvillingene uk uk un ung unicorn unitedkingdom urveket usa utepils uterom utno været walk wallstreet vann vaportrap water water vcenter weekend vegnettno ventepaca westandtogether westandtogether westandwithmanchester westandwithmanchester wetland wha70 vierlørenskog vigeland vikanleaf viking vikingskipshuset wild wilderness windows10 winter visitoslo vmware voksenåsen womeninmotion workshop worldtraveler voxenåsen vårinorge yamarin youngstorget østmarka øvelse","fa fa fa fa fa fa und en en it en en en und und en no en und en sv en en en en en en no fr en en en en no no und und und und und en und en fi no no no en en no no und no en en en no en und en no no en und en en und und no en und en en no en en en und en fi no en en en no fr en en en en no und sv en en sv no no no no no und en en en no en en es en no en en no no no en en en en no en fr en no en en en es und und sv no en und en en und und und und und no en en und no en en und en en en en en und und no en no en und und en no und no no en en en en en en no no no und en en en en da und no en en no no en en en und und en en en und en no no no en no no en en en en en no en und no und no en und en en en en en en und no no en no en it und en en no no und en en en und en en und en en und en en und en no en en en en da en und no en en en no en en en en en no en en en und sv no no en sv no en und no en no sv und und it en sv en no en no fr und und en no sv und no en fr no en en und en und und sv en en en en und no da und en no en en en und en fi no en und en no en en en en und en und en no und en und en en und en en und en en en en no en en und en no no en no en no no und en en en it no da no sv no en no no und und en sv en no en en no no en en en no en sv und en en sv sv en en en und en en en en und sv en en no en en en en en no en no en en und und en en en no da no no en no fr sv und en no en no no no no en en no en en no en en no it en und en und und en no no no en no en en en und no en sv und en no sv no no no no no","1 1 1 1 2 1 1 1 1 1 1 1 1 4 1 1 1 5 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 4 1 4 4 1 1 1 1 1 1 2 1 4 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 3 1 1 2 1 1 4 1 1 1 1 2 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 1 1 6 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 12 1 1 1 1 1 1 1 1 1 1 1 1 2 1 4 1 1 1 1 1 1 2 1 1 4 1 1 1 1 1 1 1 2 1 1 1 1 1 4 14 10 1 5 4 23 1 1 1 2 1 2 1 1 1 2 1 5 1 1 1 1 1 2 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1 1 1 4 2 5 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 12 12 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1"
119,10.14462848,59.51214624,"<U+0E2B><U+0E0D><U+0E34><U+0E07><U+0E44><U+0E17><U+0E22><U+0E43><U+0E19><U+0E2B><U+0E34><U+0E21><U+0E30> <U+0E2B><U+0E19><U+0E32><U+0E27> 18minutesleftnospoilers autonomousvehicles autosentrum bobil cheese deathbypowerpoint endomondo endomondo endorphins endorphins entrepreneurs entrepreneurship home homedesign homekomingking iot leanstartup like love norway proximitymarketing retorikk selfdrivingcars seminar sensors sim2017 smarthome snow sportsmedicine startups tassen tassennorge tassenskål thailand","en en en en da da en no da en da en en en no no en en en en en en en no en en en en en en en en no no no en","1 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
120,10.81754817,59.21225983,"bittamisdesign bittamisfargetgarn bittamisnettbutikk catsoninstagram endomondo endorphins fredrikstad indiedyer katrineborg lifeisprecious manchester manchesterarena mmsmoa norway nostalgia prayformanchester summer uk united","no no no no en en no no no en en en en no en en no en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
121,10.41285481,61.01782119,"bærekraftig bbq dropitlikeasquat followme food foodstagram gjøvik instagood iops me minsønn mjøsa nhoreiselivårskonferanse norsis photooftheday picoftheday tirsdag view workout","no und und und und und no und no und no no no no und und no und und","1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1"
122,5.1585125,60.53833909,"<U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629> <U+0627><U+0644><U+0639><U+0644><U+0645><U+0627><U+0646><U+064A><U+0629> <U+062A><U+0631><U+0645><U+0628> 33rpm akvariefergen akvarietibergen balayage bataljonen bergen bergen bergen bergen chicago designthinking digitalminds downhillmtb ekteglede endomondo endorphins fakenews flapol food food hairinspo hashtagfest iceland inspirerende kapteinen lærerikt magi manchester mountainbike norway norway norway nowspinning rapha scnordictour seilerhverdagfra10 siverthøyem sprek teknologi tompettyandtheheartbreakers tomwaits tourism ulriken utpåturaldrisur welcomesummer wewillnotlethatewin winteriscoming vinyl vinyljunkies vinyloftheday wow vår åsane","ar ar ar en da da en da da de en no en no no de da en en en en en no en de en no da no da en de da en no en no en da en no no en en en de no en en en en en en no no no","1 1 1 4 1 1 1 1 1 1 2 1 1 1 4 1 1 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 4 1 3 1 1 1 1 1 1 1 1 1 1 1 1 4 2 3 2 1 1"
123,9.16359175,60.92868367,"exercise facebook gym rules selfie","en en en en en","1 1 1 1 1"
124,10.62993906,63.97116706,NA,NA,NA
125,8.292863875,60.630435,"beautiful qoute quote roadtrip sitat sublime vakkert","en en en fr en fr en","1 1 1 1 1 1 1"
126,8.134198208,58.39413229,"apartment kristiansand kunst kunstkritikk legende lovely nature rogermoore room sørlandet weather view","en da da da en en en en en da en en","1 1 1 1 1 1 1 1 1 1 1 1"
127,11.51975907,60.85395864,"blue cat cheese cute flower flowersofinstagram flowerstagram garden goodmorning hamar instasummer instatrees katt kawaii kitty lake lukeskywalker mjøsa mood morning mozarellacheese norway pixiebob pixiebobcat shovemesomepink spring springcleaning starwars sunrise tabby tofutti tomato tomatoes vegan vegan4life vegancheese viladomatgroup","no en en en no no no no en en en en en en en en en en en en en en en en en no no en en en en en en en en en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
128,7.674296833,61.27728433,NA,NA,NA
129,11.563961,59.44958893,"acres blomster come faithfulness flaggstang flagpole flowers forest generation granite granitt great green grønt hallelujah in in iphoneonly lord love manchesterarena manchesterexplosion mercy mysterious nature naturelover nuances nyanser path prayformancester sannerød shades skog steiner sti stones the walk woods åker","und und und en no no und und en no no en und und en no und und en und und und en en und und und und und und und und und no und no und und und und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
130,7.316338167,58.392349,"itsjustahobby jamesbond labbetrikken mittflekkefjord painiskillingme photography påsittbeste rogermoorerip smertehelvete utpåtur","en en und und und en und en und und","1 1 1 1 1 1 1 1 1 1"
131,11.97512975,60.27620933,"clexa clexakru fetterfart lexa santini santinisms","en en no en no no","4 6 1 2 1 1"
132,12.3426132,65.8296867,NA,NA,NA
133,23.202575,70.0481815,"alta lightpainting northernlights norway","en en en en","1 1 1 1"
134,10.74110867,62.27602767,NA,NA,NA
135,15.724821,68.73068288,NA,NA,NA
136,5.086237333,61.38162625,"fosseviken sunnfjord","en en","1 1"
137,8.3145834,63.2580517,NA,NA,NA
138,7.0733789,60.5201917,"<U+0627><U+0644><U+062A><U+0635><U+0644><U+0628>_<U+0627><U+0644><U+0644><U+0648><U+064A><U+062D><U+064A> bergenrailway birman bluetabby blåtabby cascata fiord fiordinorvegesi fjordi helligbirma hoth levy ms noruega norway norvegia planetasorprendente starwars train travel trip waterfall viaggio","ar en da da da und und und und da en da ar no und und no en en en und und und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
139,7.5410824,62.97242,NA,NA,NA
140,9.168743318,59.03714086,"calcio inzaghi pastaball rossoneri ucl","no no no no no","1 1 1 1 1"
141,5.431209133,59.4458112,"bobby drawing dwtmanchester manchester police policehelmet prayformanchester vectorgraphics","en en und en en en und en","1 1 1 1 1 1 1 1"
142,29.9015755,70.35898625,"jamesbond legend rogermoore","en en en","1 1 1"
143,6.110654571,61.44201386,"berge bianchi brevasshytta donaldtrump endelegsommar endelegsommar fjærland fjærland fjord fjordnorway fjordnorway fjords fjordsecrets giro godlunsj nofilter norway norway roadtrip rogerwaters sognefjord sognefjord sunnfjord sunnfjord tdf tourdefjords tourdesfjords visitnorway visitnorway","no no und en no und no und no no und no en no und no en no no en no und en no no no no no und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1"
144,16.93245325,68.54990838,NA,NA,NA
145,19.1753825,68.98358017,NA,NA,NA
146,9.751645,59.1060115,NA,NA,NA
147,14.513526,66.6658455,"electrifytheworld electrip","et et","1 1"
148,17.55668425,68.98949125,NA,NA,NA
149,29.065419,70.7061425,NA,NA,NA
150,12.08318988,65.02622588,NA,NA,NA
151,16.44303417,68.84097833,"harstad streetphoto streetphoto_bw streetphotograph streetphotography streetshot troms","und und und und und und und","1 1 1 1 1 1 1"
152,6.323598273,58.74234891,"allinn giskehallen2 goprohero5 norway prayforarianators prayformanchester racketsports sandnesvgsidrett skoletilbud soberlife","no no en en en en no no no en","1 1 1 1 1 1 1 1 1 1"
153,13.70982383,67.15243767,"endomondo endorphins","en en","1 1"
154,5.6686701,58.7846665,"aka brynefk canyonbikes chrisoffutt dax18 digitalvgs efficient femalegroupshow gcloud hyuro itsntjustamansgame jamesbond katushaalpecin katushasports kentucky krigpåannenmannsjord lesetips madla meæmæ memoir mieexpert noheroes norge norgeikrig norway nuartgallery o365 onenote persuaders prayformanchester prayfortheworld riprogermoore rogermoore selfportrait spraypaint stavanger stavanger sunny sverdifjell threeswords uk","en und und en no en en en en en en no und und en no en no und en en en no no no en en en no en en no no en en no und und no no en","1 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2"
155,7.31649,59.298271,NA,NA,NA
156,9.70977875,62.39279575,"building home homedesign house investment lifestyle motivation realestate residential","und und und und und und und und und","1 1 1 1 1 1 1 1 1"
157,5.23589225,62.03245925,NA,NA,NA
158,11.9045595,61.974533,NA,NA,NA
159,6.011703143,60.23201579,"acrylicpainting animail edithmeijering ink mixedmedia moon painting","lt lt lt lt lt lt lt","1 1 1 1 1 1 1"
160,9.492466,60.21608692,"prayforbangkook prayformanchester prayformarawi","en en en","1 1 1"
161,6.7305145,58.1213525,NA,NA,NA
162,15.68520783,67.2118155,NA,NA,NA
163,12.96105033,67.88938333,"flash flashphotography lofoten selfie sunset timer","en en en en en en","1 1 1 1 1 1"
164,11.35037233,64.50035483,"aglen bestofnorway diving dykohav heartbroken klubbsnigel limacia_clavigera manchester myofficeview namsos namsos neverstopexploring norge norge norway norway stopthehate trøndelag uwphoto vghelg visitnorway","en und en en en en en en en en und und en und en und en und en und und","1 2 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 1 2 2"
165,10.883126,64.864978,NA,NA,NA
166,8.6837998,59.6684197,NA,NA,NA
167,11.390126,65.153664,NA,NA,NA
168,8.8933055,63.9260945,NA,NA,NA
169,11.08552588,63.43201763,NA,NA,NA
170,10.42480738,63.18429138,"a architecture babershop barnehage bartebyen borders c4news capability city egon emelisande exhibition fail ferie fornøyd frisør h hazara jesus kvalitet leadership m6696 midtnorge mmmay17 museum neli norge norway nothingtodowithislam ntu nyrammeplan obvs open osl r4today readallaboutit rsuni sokrates switcheroo tatoos tftd totalmedlem trdby trondheim trondheim trøndelag twitter urban who","und und und no und en ht en und no en und no no no und und und en no en en und en und und und und ht und no en en no en en no und en und en no und no und und en und en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 4 1 2 1 1 1 3 1 1 2 1 1 1 1 1"
171,8.179893833,59.21977217,NA,NA,NA
172,28.0535205,70.7719175,NA,NA,NA
173,9.632684375,61.5588875,NA,NA,NA
174,13.15160388,65.90009188,NA,NA,NA
175,6.586642167,60.995027,"dehistoriske fjordnorge fjordnorway fleischers fleischershotel kristihimmelfart kristihimmelfartsdag langhelg opplevelser vossamorgen","da da da da da no no no no da","1 1 1 1 1 1 1 1 1 1"
176,12.5915505,64.362894,"bestofnorway grong neverstopexploring norge norway trøndelag vghelg visitnorway","und und und und und und und und","1 1 1 1 1 1 1 1"
177,15.7944275,67.9007575,NA,NA,NA
178,23.4540525,70.71506,"hammerfest norge norway","no no no","1 1 1"
179,21.99230267,70.21864067,NA,NA,NA
180,14.04672075,65.7554465,NA,NA,NA
181,8.9704325,62.97040288,NA,NA,NA
182,11.50597225,62.70451388,NA,NA,NA
183,6.716531,61.90948775,"brikdalsbreen loen loenskylift nordfjord","da da da da","1 1 1 1"
184,10.269373,60.30478875,"endomondo endorphins","en en","1 1"
185,20.78313725,69.7619775,NA,NA,NA
186,25.2245295,69.3919555,NA,NA,NA
187,19.4372165,70.0712295,NA,NA,NA
188,23.6932005,69.133799,NA,NA,NA
189,21.4587395,69.5253265,NA,NA,NA
190,24.122824,70.4216605,NA,NA,NA
191,26.8279485,70.557405,NA,NA,NA
192,7.112826,61.254018,NA,NA,NA
193,12.8436005,66.5719405,NA,NA,NA
194,18.091231,69.24669875,NA,NA,NA
195,8.684960833,61.86898283,NA,NA,NA
196,13.64794775,64.6183455,NA,NA,NA
197,12.165733,66.5034405,NA,NA,NA
198,20.24822425,69.48675325,NA,NA,NA
199,24.5565965,70.8911325,NA,NA,NA
200,11.8680685,63.76200117,"prayforariana prayforbangkok prayformanchester prayformarawi prayfortheworld","und und und und und","1 1 2 2 1"
201,5.930594,60.880009,NA,NA,NA
202,13.072472,64.8102355,NA,NA,NA
203,17.6043605,68.2881045,"hotelbreakfast plate3 splatterart","et et et","1 1 1"
204,28.8300235,70.1276895,NA,NA,NA
205,7.9495575,62.51923925,"landscape norway scandinavia","en en en","1 1 1"
206,7.424698,62.251269,NA,NA,NA
207,25.866121,70.9266075,NA,NA,NA
208,6.610902833,59.73058483,NA,NA,NA
209,11.915479,64.4805795,NA,NA,NA
210,25.0311745,70.2429465,"airport banakairport dhl foraltviharogaltvier forsvaret hv17 kongekrabbe lakselv military soldiers spring wideroe vikings vinter","no no no en en en no no en en no no en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1"
211,12.2054395,67.502487,NA,NA,NA
212,10.9298395,61.694063,NA,NA,NA
213,29.727145,69.504585,NA,NA,NA
214,7.966991,61.9342395,NA,NA,NA
215,15.113155,67.8596805,NA,NA,NA
216,27.5006895,70.2834565,NA,NA,NA
217,16.949149,69.30834,NA,NA,NA
218,18.9258115,69.7104015,"17mai deb explore home manchester model norway stunning tromsø","en en en en en en en en en","1 1 1 1 1 1 1 1 1"
219,12.303966,61.3563735,NA,NA,NA
220,16.5041435,67.9698075,NA,NA,NA
221,8.447449,61.1926085,NA,NA,NA
222,30.6460575,70.326849,NA,NA,NA
223,11.732621,65.743596,NA,NA,NA
224,13.756594,68.198278,"lofoten view","en en","1 1"
225,7.7103635,59.807207,NA,NA,NA
226,25.679592,62.39866394,"auringonlasku baudrillard bluesky broaddaylight business centralfinland cfas17 clouds ducks eipärjääkukaan elinvoima enuskoaurinkoon epäileväinen etolppa europe finland finland giro giro100 girofi hankkija home hyperreality hyporeality improvisaatio jkl jobs jyvaskyla jyvaskyla jyväskylä jyväskylä jyväskylänpuutarhaseura kesa kesä kesätyö keynote kiky koneet koritvaihtoon kortepohja kosteikot kotipizza kummanottas kuokkalansilta lake luontokuva maakuntaura maastopyöräily mahdollisuuksia manchester manchesterarena manchestercity metsoreitti migrants mirror monopoli mtb muutokseen nomoreattacks occam peaceplease petäjävesi piesasjärvi pomminvarmasti prayformanchester psd2 puskavisiitti pysäköinninvalvoja pysäköinti rahoitus rekry riista robotit summer sunset suomi syyria sähköistyminen teatteri terrori thisisnotyourfaultariana toyotatundra tuottavuusisku työpaikkaomavaraisuus vaajakoski vaihtopäivä vaikeavalita valkovuokko water visitcentralfinland wolfgarten yrittäjyys älykäsliikenne","fi en fr fr en und en fr en en fi fi fi fi und fi und fi fi fi fi fr en en und fi fi fi und fi und fi und und fi en fi fi in fr fi fi in fi fi fi fi fi fi fi fi fi fi en fi fi fi fi fi fi fi fi fi fi en en fi fi fi et fi fi fi und fi fi fi fi und fi en in fi fi fi in in fi fi und fi et fi","1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 2 1 2 6 4 1 2 1 2 1 1 1 1 1 1 1 1 1 1 7 2 1 1 1 2 1 1 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
227,23.90383,62.71033986,"pesis superpesis","et et","1 1"
228,22.48217879,60.71956047,"<U+0431><U+0438><U+043B><U+043B><U+0438><U+043D><U+043E><U+0432><U+0438><U+043A> <U+043C><U+043E><U+0435><U+0440><U+0430><U+0431><U+043E><U+0447><U+0435><U+0435><U+043C><U+0435><U+0441><U+0442><U+043E> <U+30B1><U+30FC><U+30AD> <U+30C9><U+30FC><U+30CA><U+30C4> <U+30E9><U+30E0><U+30D1><U+30B9><U+30BF> <U+5510><U+63DA><U+3052><U+5B9A><U+98DF> <U+5BFF><U+53F8> afterthegame alainen alustatalous ambassador asenne aurajoki balticsea berrykissel billysband biologi birch birch_leaves biskopsmötet boom bulworkshop businessfestival copenan derbydellalänsirannikko eläinrääkkäys endomondo endorphins entrepreneurship epämukavuusalue erasmus esimies fcinterturku fcinterturku fcinterturku finland finland fish flyfishing football footballfun footballnight future gaylegend invesdor itämeri joki jordfästning kesätyö kesätyö kevätkokous koivu koivunlehdet kojokojo lambpasta loimaa loimijoki luonto maaseutu2020 maaseutupolitiikka manchester manchesterarena manchesterbombing mansikat mansikka marinebiology masku matkailu megatrendit mestaruusliiga nattvard nevergiveup nhlfi norrköping nuorissaontoivo ottawathings oulu perheyritys pipefish plantui preds pskemi pskemi pskemi päivilehtonen ravit rekry rekry robottibordelli rogermoorerip roskiin rutiinitroboteille scaleup sens sens simo soccer soccerdad soccerlife softball stadinderby stadinderby stanleycupplayoffs startup startups student suhdemuutokseen suomi superstar swipefi tech tef2017 terrorists tiistaiaamu tomoffinland toukolaaksonen treenita truejamesbond tuesdaymorning tulevaisuus tulevaisuusperhana turku turku turku turkupinksox turvallisuus työelämä työelämäntermit työpaikat töissä vaikuttaminen veikkausliiga veikkausliiga veikkausliiga villivihannekset villivihanneskouluttaja visitturku workshop yasukonkeittiö ystävyyskuntakongressi åbo älykkyydenaikakausi","ru ru en en en en en und fi fi en fi en en fi ru fi und und sv fi en en fi fi fi en en en fi en fi et fi in en und en en und und und en en en fi fi sv fi sv fi und und sv en fi fi fi fi fi en en en fi fi en fi fi fi fi sv en fi en fi und fi fi en en fi et fi in fi fi fi sv fi fi fi fi en fi und fi und und und de fi sv fi en en en fi en en fi en fi en und en en de fi und fi fi en fi und de fi fi fi fi fi fi et fi in fi fi en en en fi und fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 5 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1"
229,23.57497262,61.11073226,"dj dj_elferaon djelferaon djing djs eerikkilä endomondo endorphins hakkari helsinki hieronta jamesbond kllmaastot leki lempäälä maajoukkue maajoukkuetie matkablogi nostalgiaviikko prismarastit prismasprintti rogermoore salibandy somero suunnistus toolo","en en en en en fi en en fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1"
230,23.92609375,63.76035713,"ems ensihoito f09hermes jääkiekkoilijankesä keskipohjanmaa maakuntauudistus pelastustoimi sote stt terrorismi","en en fi fi fi en en en fi fi","1 1 1 1 1 1 1 1 1 1"
